qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
1046-7,X31PraTwwnE,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the person in the black hat throw the person in the gray T-shirt into the pool?
A. It was a prank.
B. They wanted to start a fight.
C. They believed the person in the gray T-shirt had pushed them in earlier.
D. They were angry.",22.91,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/X31PraTwwnE
1049-7,3krczYGxVjE,Multiple-choice Question with a Single Correct Answer,Local Event Attribute,"What was the person trying to achieve by hitting the dog with a slipper?
A. Disciplining the dog
B. Getting the dog to turn off the lights
C. Expressing frustration
D. Distracting the dog",36.73,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3krczYGxVjE
1051-7,NK6UDnyZf4g,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"What is the man in black expressing by biting his hand in the photo?
A. Nostalgia
B. Holding back emotions
C. Mimicking childhood actions
D. Sentimentality",12.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/NK6UDnyZf4g
1053-7,cSzVOc6h_Us,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man in the black T-shirt raise his hat?
A. To pretend the seat was occupied.
B. To show respect.
C. To adjust his hat.
D. To greet someone.",15.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/cSzVOc6h_Us
1055-7,7Xofsx0XAaM,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"What is the enlightenment value of the video?
A. High, because it provides insightful content.
B. Low, because it focuses on educational content.
C. High, because it humorously depicts a prank that scares a girl.
D. Low, because it shows a messy prank with ketchup.",14.19,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7Xofsx0XAaM
1064-7,UKieuClPKvI,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"Why is the man surprised at the end of the video?
A. He forgot to light the fuse.
B. The firework exploded unexpectedly.
C. He returned to the bomb site after running a long way.
D. The bomb didn't explode.",41.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/UKieuClPKvI
1075-7,GfygSdVWewQ,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"Why does the video splice together shots of the ordinary man and Spider-Man?
A. To compare the exclusion of ordinary people with Spider-Man's hero identity.
B. To highlight Peter Parker's personal life.
C. To emphasize Spider-Man's powers.
D. To show Peter Parker's dual identity.",60.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/GfygSdVWewQ
1080-7,LD8Br6QMZqg,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why does the man seem amazed while peeling the carrot?
A. He is using a new vegetable peeler.
B. He is peeling the carrot with his hands.
C. He doesn't understand why the other person had to go through so much trouble to peel the carrot.
D. He is using a sharpened spoon.",44.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/LD8Br6QMZqg
1081-7,erlagkVhNDI,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What does the little green brick represent in the video?
A. A Lego piece for building
B. A part of a monster-like box
C. Mouthwash
D. Grass",31.49,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/erlagkVhNDI
1087-7,v93w7cXDNC0,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the actual movement of the circle on the left?
A. It moves to the right.
B. It moves up and down.
C. It does not move.
D. It moves to the left.",15.12,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/v93w7cXDNC0
1090-7,myeDvP4Tz4E,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What does the painting on the ground look like to the sheep?
A. A solid wall
B. A broken bridge
C. A tunnel
D. A raised platform",35.74,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/myeDvP4Tz4E
1091-7,1BW-MQMdTRQ,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"How many people can be identified in the last video?
A. One
B. Three
C. Four
D. Two",14.77,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/1BW-MQMdTRQ
1095-7,O3DoSbaw4E0,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"What happens when the person in the upper left corner throws a small stone into the keg?
A. It causes the keg to overflow.
B. It makes the keg disappear.
C. It causes someone to appear inside the keg.
D. It creates a visual effect with a splash of liquid.",8.66,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/O3DoSbaw4E0
1101-7,budZcalJRO8,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man gradually submerge the piece of paper under water?
A. To create a visual effect of the paper emerging from the water.
B. To ensure a controlled transition.
C. To maintain the integrity of the image on the paper.
D. To make the paper completely wet.",10.3,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/budZcalJRO8
1111-7,CTYUD-TtBPA,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who decided to sit down after standing up instead of joining the dance?
A. The man in the white shirt
B. The woman in the green sari
C. The man in the blue shirt
D. The woman in the brown and red sari",16.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/CTYUD-TtBPA
1112-7,1nMiInCRdfU,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who took the firework instead of the lighter?
A. The person in the blue shirt.
B. The person in the pink shirt.
C. The person in the green shirt.
D. The person in the white shirt.",31.79,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/1nMiInCRdfU
1117-7,l9HF9qcNvBs,Multiple-choice Question with a Single Correct Answer,Element Localization,"Who made the water overflow and failed the challenge?
A. The person in the yellow shirt
B. The person in the red shirt
C. The person in the purple shirt
D. The person in the blue shirt",58.86,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/l9HF9qcNvBs
1119-7,JdPIts7RgUM,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the iron bowl when the person in red reacts to the cat and dog picture?
A. On the lap of the person in red.
B. In the kitchen.
C. On the floor under the oversized phone screen.
D. On the couch next to the person in red.",11.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/JdPIts7RgUM
1121-7,NFMqcsBtY30,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which symbol is the filament light bulb closest to on the control panel?
A. Three clouds
B. Sun
C. Snowflake
D. Lightning",20.27,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/NFMqcsBtY30
1122-7,Z5fnnWTVTrI,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the little man in overalls with the white bag at the end of the video?
A. In a black cylinder of the vacuum cleaner
B. In a toy house
C. On a miniature set
D. Inside a janitor's closet",31.25,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Z5fnnWTVTrI
1124-7,_uSQXykxzT0,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the egg after the performer pushes it?
A. Inside the water bottle
B. Behind the water bottle, held by the performer
C. On the floor
D. In the audience's view",17.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_uSQXykxzT0
1127-7,J_W4i0HkKJ0,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"In the third segment, where is the target basket positioned relative to the ball shooter?
A. Above the ball shooter.
B. To the right of the ball shooter.
C. Behind the man, who is facing away from it.
D. On the wooden fence directly in front of the ball shooter.",20.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/J_W4i0HkKJ0
1130-7,te4-qw7DW6M,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"Which ball moved significantly when the old man swung his arm with the largest magnitude?
A. Red
B. Blue
C. Neither
D. Green",16.7,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/te4-qw7DW6M
1134-7,J_W4i0HkKJ0,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"How did the ball of the first throw in the last scene move after being released?
A. It descended directly towards the basketball hoop.
B. It moved in a high arc trajectory and bounced back to the person.
C. It moved in a straight line towards the hoop.
D. It was thrown with a downward motion.",20.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/J_W4i0HkKJ0
1137-7,4AqYhTpPpBI,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"When the woman is upside down, which direction is the man's head facing?
A. To the left
B. Upward and forward at the camera
C. Backward
D. Downward",6.12,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/4AqYhTpPpBI
1145-7,N2BiQKS3e2Y,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"How long is the interval between the woman's phone checks as an adult?
A. 30 minutes
B. 1 minute
C. 24 hours
D. 12 hours",30.04,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/N2BiQKS3e2Y
1159-7,0-ugjds_Rz8,Multiple-choice Question with a Single Correct Answer,Element Localization,"What are the fifth and seventh items shown in the video?
A. Highlighters and erasers
B. Pens and glue
C. Sticky notes and measurement scale
D. Notebooks and pencil",16.67,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/0-ugjds_Rz8
1160-7,yTKp6HP2_wU,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the fourth item shown in the video?
A. A sliding round button.
B. A deck of cards fidget toy.
C. A metal fidget toy that looks like a mahjong tile.
D. A small black pill-shaped fidget toy.",27.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/yTKp6HP2_wU
1161-7,9gPw1jw3Ukk,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the correct color order displayed by the long strip of light on the objects in the video?
A. Yellow, green, cyan, blue, purple, red, and orange.
B. Yellow, green, blue, purple, and red.
C. Green, yellow, blue, purple, and red.
D. Yellow, blue, green, purple, and red.",11.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/9gPw1jw3Ukk
1162-7,4jmQCgMy1mE,Multiple-choice Question with a Single Correct Answer,Event Localization,"What is the correct order of the menu options browsed in the video?
A. Calendar, Clock, Calculator, Notes
B. Calendar, Clock, Notes, Calculator, Settings
C. Calendar, Notes, Clock, Calculator
D. Calendar, Clock, Notes, Calculator",25.77,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/4jmQCgMy1mE
1168-7,aWdGWNIye8M,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why did the man in the red hat fall into the hole?
A. He tripped over a rock.
B. Video editing and an optical illusion made it appear real.
C. He was deceived by a realistic 3D street painting.
D. The ground was unstable.",14.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/aWdGWNIye8M
1169-7,RtYbZzlUVxM,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why was the man in black and white clothes kicked to pieces by the soccer ball?
A. It was due to video editing.
B. He was a mannequin.
C. He was hit too hard.
D. It was a magic trick.",13.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/RtYbZzlUVxM
1170-7,MImfdDB5-K8,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How did the containers disappear in the video?
A. They were hidden behind other containers.
B. They were stolen.
C. They were part of a Tetris-like game and disappeared due to post-production effects.
D. They fell off the ship.",14.05,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/MImfdDB5-K8
1173-7,YfbZV7u3kMM,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why did the person in the back seat disappear?
A. The car made a sharp turn.
B. The car made a sudden stop.
C. The person jumped out of the car.
D. Post-production editing.",5.53,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/YfbZV7u3kMM
1175-7,oG45ZbYePtY,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How is the bear on the ground made to move in the video?
A. A digital overlay on a smartphone
B. Clever editing between a 3D painting and a real bear
C. A mechanical bear
D. The bears on the ground are people in disguise.",19.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/oG45ZbYePtY
1176-7,PFlSRwIZ8EM,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why did the plant in the man's hand appear larger?
A. It was a change in perspective.
B. It was due to visual effects.
C. It was a natural growth in the greenhouse.
D. It was a change in lighting.",24.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/PFlSRwIZ8EM
1177-7,lJcTCcUJK0I,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How did the man appear on another boat?
A. He swam to the other boat.
B. He used video editing and visual effects.
C. He used a hidden platform.
D. He was pulled by a rope.",17.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/lJcTCcUJK0I
1178-7,SArRN5FhkYI,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why does a laptop appear in the final scene of the video?
A. It is a visual effect created by a filter.
B. It is a foldable device.
C. It is a real laptop.
D. It is a hologram.",19.41,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/SArRN5FhkYI
1181-7,ys5re4kXW1I,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How did the Colosseum disappear in the video?
A. It was edited out using visual effects.
B. It was painted over.
C. It was demolished.
D. It was covered by a large cloth.",12.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/ys5re4kXW1I
1182-7,NFMqcsBtY30,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How does the ladder appear beneath the clouds in the video?
A. It is a small object that is replaced by a full-sized ladder.
B. As it moves toward the clouds, it transforms into a ladder of reduced size.
C. It is a small object that appears full-sized due to video editing techniques.
D. It is a full-sized ladder from the beginning.",20.27,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/NFMqcsBtY30
1183-7,uYIWSSQNV4w,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"What caused the sky to darken suddenly at the beginning of the video?
A. A combination of lighting changes and post-production effects.
B. The person turned off the lights.
C. The person closed the curtains.
D. The person left the room.",13.1,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/uYIWSSQNV4w
1192-7,RdDzFuX1b1s,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why did the standing sprinkler suddenly appear in the video?
A. It was hidden underground.
B. It was triggered by a sensor.
C. It was a result of video editing.
D. It was always there but invisible.",20.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/RdDzFuX1b1s
1203-7,X2muluGbNeo,Multiple-choice Question with a Single Correct Answer,Local Event Attribute,"How did the man take out the towel without touching the stream?
A. By turning off the water first.
B. By moving the open end of the towel to the other side of the water flow.
C. By using the detachable spray head of the faucet.
D. By using a different towel.",18.82,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/X2muluGbNeo
1206-7,fuAUDvxf_vY,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"Why does the blue paint appear to spill unusually?
A. The person is holding the paint can upside down above their head.
B. The paint is thicker than usual.
C. The set is upside down, creating an illusion.
D. The paint can is defective.",10.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fuAUDvxf_vY
1209-7,H-9qGWrW83M,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"How fast is the woman in the photo at the end of the video?
A. She is actually running.
B. She is walking quickly.
C. The special composition and photo editing and she never leaves her position.
D. The position of her legs.",20.67,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/H-9qGWrW83M
1210-7,diEfe0tsJY8,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"What is the change in focus of the video shooting?
A. The bird to the people in the foreground
B. The people in the foreground to the bird
C. Keeping the photograph of the two birds
D. The entire room",6.25,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/diEfe0tsJY8
1214-7,7nnjsL5oc_s,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the motion of the camera when photographing the woman?
A. Zoom-in
B. Pan left
C. Zoom-out
D. Pan right",5.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7nnjsL5oc_s
1223-7,FxLooSikc2U,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How does the camera view differ in the last throw compared to others?
A. it zooms in on the bottom right section.
B. it zooms out on the bottom left section.
C. It remains stationary.
D. it zooms in on the bottom left section.",23.66,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/FxLooSikc2U
1225-7,#NAME?,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Who is mainly visible when the first camera zoom is complete?
A. A woman in a pink dress.
B. A man in a white Under Armour t-shirt.
C. A man in a gray Under Armour t-shirt.
D. A woman in a blue dress.",,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/-o7pVduTGVs
1229-7,d-uzkMB14xQ,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why does the object in front of the mirror appear different from its reflection?
A. The video operates with special editing techniques
B. The mirror is a convex mirror.
C. The photo was taken using a panoramic photography feature.
D. The mirror is a concave mirror.",10.41,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/d-uzkMB14xQ
1231-7,BFgfaUrBoks,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why does the waterfall appear to flow backwards at the end of the video?
A. Reverse video processing was used.
B. The water flow was altered physically.
C. The lighting created an illusion.
D. Using special effects techniques.",14.98,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/BFgfaUrBoks
1233-7,vpzN7MFV4YU,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why are there two reflections in the photo?
A. The photographer used a panoramic camera function.
B. There was a mirror placed in the scene.
C. One is the actual reflection and the other is from the phone screen.
D. The photo was edited post-capture.",10.99,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/vpzN7MFV4YU
1235-7,EvlFEYvsf2Q,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the result of 4 + 3 according to the pattern in the video?
A. 43
B. 73
C. 412
D. 37",4.48,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/EvlFEYvsf2Q
1236-7,eDcteTYALgI,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the reason the method in the video is considered useful?
A. It involves the square root of a number before dividing by 5.
B. It involves squaring the numbers before dividing by 5.
C. It simplifies division into single-digit multiplication.
D. It reduces division to addition.",16.95,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/eDcteTYALgI
1237-7,jTpJa4TF5cQ,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the answer to 9 + 9 according to the pattern in the video?
A. 18
B. 63
C. 81
D. 72",4.5,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/jTpJa4TF5cQ
1239-7,3Eh34zhrxMA,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the outcome of using the method shown in the video?
A. Less efficient than ordinary methods, but more accurate.
B. More efficient than normal methods.
C. The results are as efficient and accurate as the normal method.
D. More efficient than normal methods, but less accurate.",15.1,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3Eh34zhrxMA
1242-7,68kf4Xd63rc,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"What was the result of the man's magic show?
A. The new money appeared under the cup.
B. The money fell to the ground.
C. The money under the cup disappeared.
D. The money went back to the boy.",12.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/68kf4Xd63rc
1255-7,IpHK0Fscq1o,Multiple-choice Question with a Single Correct Answer,Event Localization,"After which color being called did the man run underneath?
A. Yellow
B. Green
C. Blue
D. Red",38.64,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/IpHK0Fscq1o
1260-7,zHkShLJc41g,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"Why does the man in white look surprised at the end of the video?
A. He received unexpected news.
B. The man in black ate all the food on his plate.
C. The food was spicier than he expected.
D. The lights went out suddenly.",16.75,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/zHkShLJc41g
1261-7,nBq9a0dz_w4,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why are two men visible in the reflection of the woman reading under a tree?
A. The men were actually sitting next to the woman.
B. A mirror was used to create the reflection.
C. The reflection is a natural phenomenon.
D. The photos were intentionally shot and edited together.",34.2,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/nBq9a0dz_w4
1262-7,gyynOp1Z9vg,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What was the emotion of the girl in the pink top after she held the performer's arm?
A. Worried and scared
B. Indifferent
C. Happy
D. Curious and amused",59.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/gyynOp1Z9vg
1275-7,l9HF9qcNvBs,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Who won the challenge?
A. The person in the red T-shirt, the person in the beige jacket, and the person in the light purple/pink T-shirt
B. None of the above
C. The person in the blue T-shirt and the person in the red T-shirt
D. The person in the blue T-shirt",58.86,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/l9HF9qcNvBs
1276-7,vXUZpRRrIBU,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"What does the lemon icon at the top of the video signify?
A. A music video
B. The sourness of the lemons to be eaten
C. A cooking show
D. Different sizes of lemons to be eaten",30.32,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/vXUZpRRrIBU
1278-7,X9_PhsoghBI,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"What is the difference in the number of attempts between the first two challenges?
A. 1
B. 2
C. 3
D. 0",59.29,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/X9_PhsoghBI
1283-7,gilRZPVaUiM,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"Which child runs the fastest at the end of the video?
A. The child in the yellow outfit
B. The child in the blue outfit
C. The child in the red outfit in the middle
D. The child in the green outfit",20.85,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/gilRZPVaUiM
1288-7,YKdNJPfnbLA,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What emotion does the blond man display at the end of the video?
A. Frustrated
B. Indifferent
C. Joyful
D. Playful",12.52,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/YKdNJPfnbLA
1290-7,WuoIOYVkN7E,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What is the man's reaction at the end of the video?
A. He is indifferent.
B. He is confused.
C. He is in shock and agony.
D. He is amused and entertained.",7.96,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/WuoIOYVkN7E
